Interpolated X1	Interpolated Y1	Interpolated X 2	Interpolated Y 2
1000	0,2255308	1000	0,2914228
1002,3902390239	0,225003365076508	1002,3902390239	0,290286296319632
1004,7804780478	0,224475930153015	1004,7804780478	0,289149792639264
1007,17071707171	0,223948495229523	1007,17071707171	0,288013288958896
1009,56095609561	0,223421060306031	1009,56095609561	0,286876785278528
1011,95119511951	0,222893625382538	1011,95119511951	0,28574028159816
1014,34143414341	0,222366190459046	1014,34143414341	0,284603777917792
1016,73167316732	0,221838755535554	1016,73167316732	0,283467274237424
1019,12191219122	0,221311320612061	1019,12191219122	0,282330770557056
1021,51215121512	0,220783885688569	1021,51215121512	0,281194266876688
1023,90239023902	0,220256450765077	1023,90239023902	0,28005776319632
1026,29262926293	0,219729015841584	1026,29262926293	0,278921259515952
1028,68286828683	0,219201580918092	1028,68286828683	0,277784755835583
1031,07310731073	0,218674145994599	1031,07310731073	0,276648252155215
1033,46334633463	0,218146711071107	1033,46334633463	0,275511748474847
1035,85358535854	0,217619276147615	1035,85358535854	0,274375244794479
1038,24382438244	0,217091841224122	1038,24382438244	0,273238741114111
1040,63406340634	0,21656440630063	1040,63406340634	0,272102237433743
1043,02430243024	0,216036971377138	1043,02430243024	0,270965733753375
1045,41454145415	0,215509536453645	1045,41454145415	0,269829230073007
1047,80478047805	0,214982101530153	1047,80478047805	0,268692726392639
1050,19501950195	0,21445466660666	1050,19501950195	0,267556222712271
1052,58525852585	0,213927231683168	1052,58525852585	0,266419719031903
1054,97549754976	0,213399796759676	1054,97549754976	0,265283215351535
1057,36573657366	0,212872361836183	1057,36573657366	0,264146711671166
1059,75597559756	0,212344926912691	1059,75597559756	0,263010207990798
1062,14621462146	0,211817491989199	1062,14621462146	0,26187370431043
1064,53645364537	0,211290057065706	1064,53645364537	0,260737200630062
1066,92669266927	0,210762622142214	1066,92669266927	0,259600696949694
1069,31693169317	0,210235187218721	1069,31693169317	0,258464193269326
1071,70717071707	0,209707752295229	1071,70717071707	0,257327689588958
1074,09740974098	0,209180317371737	1074,09740974098	0,25619118590859
1076,48764876488	0,208652882448244	1076,48764876488	0,255054682228222
1078,87788778878	0,208125447524752	1078,87788778878	0,253918178547854
1081,26812681268	0,20759801260126	1081,26812681268	0,252781674867486
1083,65836583659	0,207070577677767	1083,65836583659	0,251645171187117
1086,04860486049	0,206543142754275	1086,04860486049	0,250508667506749
1088,43884388439	0,206015707830782	1088,43884388439	0,249372163826381
1090,82908290829	0,20548827290729	1090,82908290829	0,248235660146013
1093,2193219322	0,204960837983798	1093,2193219322	0,247099156465645
1095,6095609561	0,204433403060305	1095,6095609561	0,245962652785277
1097,99979998	0,203905968136813	1097,99979998	0,244826149104909
1100,3900390039	0,20338941530153	1100,3900390039	0,243730958355834
1102,78027802781	0,202928668046804	1102,78027802781	0,242847628792878
1105,17051705171	0,202467920792079	1105,17051705171	0,241964299229922
1107,56075607561	0,202007173537353	1107,56075607561	0,241080969666965
1109,95099509951	0,201546426282628	1109,95099509951	0,240197640104009
1112,34123412342	0,201085679027902	1112,34123412342	0,239314310541053
1114,73147314732	0,200624931773177	1114,73147314732	0,238430980978096
1117,12171217122	0,200164184518451	1117,12171217122	0,23754765141514
1119,51195119512	0,199703437263726	1119,51195119512	0,236664321852184
1121,90219021903	0,199242690009	1121,90219021903	0,235780992289227
1124,29242924293	0,198781942754275	1124,29242924293	0,234897662726271
1126,68266826683	0,198321195499549	1126,68266826683	0,234014333163315
1129,07290729073	0,197860448244824	1129,07290729073	0,233131003600358
1131,46314631464	0,197399700990098	1131,46314631464	0,232247674037402
1133,85338533854	0,196938953735373	1133,85338533854	0,231364344474446
1136,24362436244	0,196478206480647	1136,24362436244	0,230481014911489
1138,63386338634	0,196017459225922	1138,63386338634	0,229597685348533
1141,02410241025	0,195556711971196	1141,02410241025	0,228714355785577
1143,41434143415	0,195095964716471	1143,41434143415	0,22783102622262
1145,80458045805	0,194635217461745	1145,80458045805	0,226947696659664
1148,19481948195	0,19417447020702	1148,19481948195	0,226064367096708
1150,58505850586	0,193713722952294	1150,58505850586	0,225181037533751
1152,97529752976	0,193252975697569	1152,97529752976	0,224297707970795
1155,36553655366	0,192792228442843	1155,36553655366	0,223414378407839
1157,75577557756	0,192331481188118	1157,75577557756	0,222531048844882
1160,14601460147	0,191870733933392	1160,14601460147	0,221647719281926
1162,53625362537	0,191409986678667	1162,53625362537	0,22076438971897
1164,92649264927	0,190949239423941	1164,92649264927	0,219881060156013
1167,31673167317	0,190488492169216	1167,31673167317	0,218997730593057
1169,70697069708	0,19002774491449	1169,70697069708	0,218114401030101
1172,09720972098	0,189566997659765	1172,09720972098	0,217231071467144
1174,48744874488	0,189106250405039	1174,48744874488	0,216347741904188
1176,87768776878	0,188645503150314	1176,87768776878	0,215464412341232
1179,26792679269	0,188184755895588	1179,26792679269	0,214581082778275
1181,65816581659	0,187724008640863	1181,65816581659	0,213697753215319
1184,04840484049	0,187263261386137	1184,04840484049	0,212814423652363
1186,43864386439	0,186802514131412	1186,43864386439	0,211931094089406
1188,8288828883	0,186341766876686	1188,8288828883	0,21104776452645
1191,2191219122	0,185881019621961	1191,2191219122	0,210164434963494
1193,6093609361	0,185420272367235	1193,6093609361	0,209281105400537
1195,99959996	0,18495952511251	1195,99959996	0,208397775837581
1198,38983898391	0,184498777857784	1198,38983898391	0,207514446274625
1200,78007800781	0,184057240804079	1200,78007800781	0,206690936993697
1203,17031703171	0,183655355575556	1203,17031703171	0,205990902910289
